ID,name and surname,score,working environment
6423,Edwin Spencer,11,Generic
2,Tiana Spencer,11,Generic
5821,Vanessa Perkins,11,Generic
2286,Owen Riley,11,Generic
6458,Victor Harrison,11,Generic
2297,Arianna Howard,11,Generic
2307,Lilianna Ferguson,11,Generic
2204,Honey Payne,9,Generic
5710,Leonardo Fowler,9,Generic
5969,Tara Thompson,9,Generic
5505,Audrey Edwards,9,Generic
4145,Albert Wilson,9,Generic
6072,Sofia Stevens,9,Generic
5639,Henry Myers,9,Generic
53,Charlie Barrett,9,Generic
189,Wilson Thompson,8,Generic
4143,Jared Perkins,8,Generic
4177,Daryl Gibson,7,Generic
5908,Kimberly Mitchell,7,Generic
2160,Alina Gray,7,Generic
6474,Heather Tucker,7,Generic
198,Ada Hunt,7,Generic
5516,Rosie Dixon,7,Generic
2179,Freddie Taylor,7,Generic
5823,Walter Wells,7,Generic
